imdb_id,date
tt0133046,1999-08-11
tt0086987,1984-08-31
tt0238829,1999-08-20
tt0332375,2004-01-21
tt0134618,1999-10-01
tt0110657,1994-07-18
tt1532958,2013-09-21
tt0102279,1991-09-20
tt0096030,1988-07-09
tt4761916,2018-07-19
tt0118636,1998-10-23
tt4341582,2016-09-23
tt0110137,1994-04-22
tt0111701,1994-04-15
tt0250323,2001-01-21
tt2865120,2016-04-13
tt1333125,2013-01-01
tt0100260,1990-02-16
tt0069768,1973-06-15
tt0115645,1996-02-23
tt0098260,1989-03-03
tt0484562,2007-10-05
tt0086984,1984-10-25
tt4595882,2018-10-19
tt0079501,1979-04-12
tt0087866,1984-08-24
tt0101891,1991-03-29
tt0202402,2000-03-31
tt0098524,1989-02-17
tt0089601,1985-02-08
tt0324127,2004-08-27
tt0891592,2009-02-27
tt0228333,2001-08-24
tt0084117,1982-01-07
tt0094884,1988-08-10
tt0111003,1994-10-21
tt0101625,1992-03-06
tt0101455,1991-08-09
tt0865559,2009-06-05
tt0089981,1985-06-14
tt0090151,1985-11-08
tt0089543,1985-07-18
tt0115509,1996-03-29
tt0091474,1986-08-14
tt0096328,1988-11-04
tt0350261,2005-09-09
tt0086993,1984-05-04
tt0183659,2000-09-06
tt0285462,2002-10-01
tt1212428,2016-10-15
tt0090799,1986-03-21
tt0107387,1993-01-08
tt0338135,2003-05-21
tt6476140,2019-01-24
tt0096454,1988-05-05
tt0117473,1996-09-13
tt0095304,1988-11-18
tt0795368,2007-08-17
tt0090756,1986-08-01
tt0100631,1990-01-12
tt0098519,1989-03-22
tt2235779,2014-04-01
tt0090073,1985-04-26
tt1470023,2010-05-21
tt0092226,1986-04-17
tt0884726,2013-06-13
tt0102558,1991-02-14
tt0103783,1992-07-31
tt0086423,1983-04-02
tt0087803,1984-10-10
tt2870648,2015-07-03
tt0196857,1999-12-25
tt0120797,1999-04-23
tt0080402,1980-07-31
tt1135985,2008-10-16
tt0104139,1992-10-23
tt0278500,2002-05-17
tt0090223,1985-10-23
tt0086336,1983-04-29
tt0095497,1988-08-12
tt0266452,2002-03-28
tt0120389,1997-03-27
tt0091983,1986-11-07
tt0114478,1995-06-09
tt0107611,1993-10-08
tt0089606,1985-12-12
tt0185125,1999-04-19
tt0105399,1992-01-15
tt0120133,1997-07-11
tt0124595,1998-08-10
tt0365830,2006-11-22
tt2304771,2013-12-06
tt0074802,1976-04-02
tt0399327,2005-09-08
tt1634122,2011-09-15
tt0116823,1996-10-31
tt0318374,2003-01-17
tt0189998,2000-05-15
tt0166252,1999-05-21
tt4701724,2018-01-26
tt0096037,1988-02-12
tt0099329,1990-04-05
tt0087983,1984-02-03
tt0082245,1981-08-14
tt0111359,1995-03-24
tt0099160,1990-03-16
tt0101465,1991-09-05
tt0103962,1992-08-21
tt0094761,1988-08-05
tt0091445,1986-03-28
tt1042877,2008-12-05
tt3863552,2015-07-17
tt0113972,1995-11-22
tt0083326,1981-12-02
tt0120670,1998-01-08
tt0097179,1989-01-13
tt0097053,1989-08-18
tt0099623,1990-09-21
tt0462229,2007-01-05
tt0800003,2007-05-11
tt0438205,2005-05-13
tt0082945,1981-08-19
tt0097166,1989-03-24
tt0453494,2006-05-05
tt1791528,2014-12-25
tt4731136,2017-02-15
tt0898367,2009-11-25
tt0301199,2002-09-05
tt2209418,2013-04-05
tt0087910,1984-08-03
tt0096764,1988-12-07
tt0109842,1994-08-24
tt0345074,2004-04-16
tt0088194,1984-06-01
tt0120531,1998-05-08
tt0446755,2006-12-09
tt0120765,1998-04-10
tt0106315,1993-01-22
tt0450314,2008-12-05
tt0482463,2006-09-09
tt0094964,1988-09-23
tt0091178,1986-07-25
tt4686844,2017-10-20
tt0119349,1997-09-27
tt0092076,1986-08-22
tt1833673,2013-12-18
tt2385006,2013-11-16
tt1131729,2009-04-01
tt0107563,1993-08-06
tt3819668,2015-04-18
tt2002718,2013-09-12
tt2717822,2015-01-13
tt4731008,2016-02-04
tt0114558,1995-10-13
tt0120323,1997-09-17
tt0082810,1982-02-05
tt0106677,1993-09-24
tt0116448,1996-05-03
tt0109288,1994-08-19
tt0114798,1995-09-15
tt0112602,1995-08-04
tt1764183,2012-09-14
tt1046997,2008-09-15
tt0109402,1994-03-04
tt0082427,1981-03-13
tt0087525,1984-11-16
tt6452574,2018-06-29
tt0077275,1978-12-08
tt0094118,1987-11-20
tt0088979,1985-06-14
tt0970411,2008-10-07
tt3203606,2015-10-27
tt0106873,1993-10-29
tt3922818,2017-01-26
tt0448075,2006-02-12
tt0110057,1994-09-12
tt0087629,1984-10-19
tt0097162,1989-04-07
tt0111127,1994-04-13
tt0780536,2008-02-08
tt0090713,1986-01-31
tt1686821,2014-02-07
tt0439815,2006-03-31
tt0093220,1987-05-14
tt2170299,2013-09-06
tt0097276,1989-12-13
tt4669986,2016-11-04
tt0102095,1991-03-15
tt0111201,1994-03-04
tt7153766,2018-02-21
tt7456310,2019-06-19
tt0340012,2004-09-03
tt0083629,1982-02-12
tt0433442,2006-11-10
tt1091617,2008-04-18
tt0097108,1989-09-10
tt0095726,1988-03-25
tt0111323,1994-04-15
tt0097211,1989-04-14
tt0844479,2009-07-09
tt0996382,2008-02-15
tt0343121,2003-01-23
tt1999192,2011-09-09
tt0052357,1958-05-09
tt1668200,2010-09-16
tt0100200,1990-11-23
tt3045616,2015-01-21
tt8080302,2019-04-17
tt1054606,2009-10-01
tt0304711,2003-09-05
tt0089984,1985-03-22
tt0089941,1985-11-15
tt3195742,2013-11-27
tt0102996,1991-11-08
tt0079753,1979-08-17
tt0080724,1980-02-01
tt0091814,1986-02-14
tt1216487,2009-09-18
tt1226837,2018-10-12
tt0113691,1995-03-17
tt2091473,2012-09-23
tt0120190,1997-05-14
tt0087805,1984-09-14
tt1791682,2014-09-28
tt0317248,2002-02-05
tt0785007,2008-02-01
tt7860270,2018-04-06
tt0120725,1998-02-27
tt0113243,1995-09-14
tt0110189,1995-02-03
tt0089346,1985-02-22
tt0458522,2006-09-12
tt0377107,2005-09-05
tt1151915,2008-12-12
tt0256524,2001-08-05
tt0104237,1992-12-02
tt0094293,1987-01-16
tt0243133,2001-10-26
tt0112342,1995-08-25
tt0897361,2007-07-27
tt0090203,1985-12-20
tt0311110,2003-04-25
tt0415965,2007-11-02
tt0072226,1974-04-05
tt1336617,2010-06-18
tt0401445,2006-09-09
tt0096171,1988-08-26
tt1127896,2009-09-03
tt3236120,2015-05-15
tt0091499,1986-07-25
tt0763304,2006-02-24
tt0109447,1994-04-01
tt0113540,1995-07-28
tt0102005,1991-08-23
tt0443473,2007-04-27
tt1413495,2013-08-14
tt0084783,1982-07-30
tt0093277,1987-12-18
tt0367089,2005-10-05
tt0087452,1984-04-13
tt0109443,1994-05-06
tt0090327,1986-12-31
tt5613484,2018-10-19
tt0115988,1996-11-27
tt1020938,2010-05-07
tt0166110,2001-10-24
tt0077807,1978-12-20
tt0099012,1990-12-25
tt0120512,1997-07-02
tt0102456,1991-09-18
tt0094321,1987-08-07
tt0103262,1991-05-24
tt0105316,1992-09-18
tt0125971,1999-09-01
tt0245120,2001-04-27
tt0104756,1992-12-30
tt0111797,1994-08-03
tt0120112,1997-08-29
tt0095863,1988-07-08
tt0246464,2002-04-05
tt0130827,1998-08-20
tt0108065,1993-08-13
tt0109219,1994-07-29
tt0082111,1981-12-11
tt0095675,1988-03-14
tt0095774,1988-03-11
tt1720616,2012-03-09
tt0102820,1991-12-22
tt0118663,1997-03-28
tt0083449,1982-11-02
tt0120550,1997-01-24
tt0097626,1989-09-12
tt5804314,2017-10-27
tt1800302,2016-12-22
tt0405676,2006-09-10
tt1053810,2011-10-13
tt0159423,1999-03-31
tt0090196,1985-11-08
tt0166924,2001-09-08
tt2403021,2014-09-04
tt0110687,1994-07-22
tt7671064,2019-08-23
tt0103594,1992-10-09
tt0465142,2006-03-04
tt0462338,2006-10-14
tt0464141,2007-05-20
tt0091605,1986-09-24
tt0085121,1983-03-11
tt0090768,1986-08-15
tt5929750,2017-06-09
tt0091939,1986-08-08
tt0116059,1996-11-01
tt5804038,2017-02-03
tt0087385,1984-05-04
tt0077199,1978-06-30
tt0490215,2016-12-22
tt1307068,2012-06-22
tt0292963,2007-09-26
tt1832382,2011-03-15
tt0280380,2002-09-20
tt0081568,1980-06-27
tt0490196,2006-01-01
tt0180073,2000-11-22
tt0770810,2008-01-25
tt0116571,1996-08-14
tt0120478,1998-01-16
tt0475355,2007-03-23
tt0454970,2006-12-01
tt0114663,1995-10-27
tt0113617,1995-09-08
tt0156323,2000-05-12
tt0470705,2006-05-19
tt0131857,1998-07-28
tt0264761,2002-03-13
tt0093186,1987-11-06
tt0439289,2006-10-27
tt1190617,2008-10-03
tt1425922,2013-11-27
tt0473024,2006-09-01
tt0083722,1982-04-02
tt0186508,1999-06-04
tt0286244,2003-06-11
tt1018765,2015-09-11
tt0106881,1993-10-15
tt4270516,2015-06-04
tt0084109,1982-03-26
tt0098184,1989-08-30
tt0111488,1994-09-09
tt0106557,1993-01-29
tt0080489,1980-12-03
tt0103003,1991-10-04
tt0090753,1986-05-02
tt0098300,1989-07-21
tt0089893,1985-04-09
tt0120202,2000-08-26
tt0203119,2001-01-12
tt0810922,2011-03-04
tt0099018,1990-12-21
tt0107156,1993-08-04
tt0310357,2003-03-14
tt0094924,1988-11-11
tt2582500,2016-11-11
tt0082005,1981-12-11
tt2720826,2017-08-25
tt0399901,2004-09-30
tt3381008,2016-02-24
tt0092857,1987-06-11
tt0167456,2004-07-23
tt0780595,2007-04-13
tt1477837,2011-02-11
tt0404390,2006-01-06
tt1714206,2013-08-02
tt0086205,1983-10-07
tt0113965,1995-10-20
tt1748227,2012-09-21
tt0109758,1994-10-14
tt0087932,1984-06-22
tt0179098,2002-09-09
tt0137338,1999-02-26
tt7365604,2018-08-10
tt0110538,1994-12-21
tt0092112,1986-10-24
tt0092752,1987-05-22
tt0114084,1995-11-10
tt0083922,1982-12-17
tt1244754,2010-09-11
tt0088024,1984-12-14
tt7008872,2018-09-24
tt0478134,2007-08-31
tt2582496,2015-06-12
tt0318850,2003-12-25
tt0119988,1998-02-27
tt0377084,2004-06-14
tt0120321,1998-01-16
tt0104802,1992-02-28
tt0106950,1992-09-30
tt0091635,1986-02-14
tt1602620,2012-07-01
tt2631186,2015-07-10
tt5834262,2018-06-07
tt0120586,1998-10-30
tt0098213,1989-09-01
tt0141907,2001-04-27
tt3262342,2017-06-22
tt0095270,1988-02-16
tt1758810,2017-10-12
tt0099399,1990-08-24
tt0120399,1997-10-03
tt0243493,2001-01-17
tt0083960,1982-07-30
tt0085608,1983-08-12
tt1174730,2009-03-06
tt0086014,1983-09-02
tt0084691,1982-12-24
tt0088213,1984-04-13
tt0095178,1988-11-18
tt0081748,1980-04-25
tt0167203,2000-05-05
tt0090735,1986-01-10
tt0080808,1980-05-23
tt0775529,2007-01-19
tt0824758,2009-09-04
tt0280665,2002-08-29
tt0361411,2004-02-11
tt0366777,2004-04-29
tt0107745,1993-06-18
tt0106393,1993-01-01
tt0113360,1995-02-24
tt1462900,2013-01-10
tt0489282,2008-02-01
tt0089272,1985-05-24
tt0473444,2006-12-21
tt0111001,1994-10-28
tt8695030,2019-05-15
tt0120836,1999-04-23
tt0292644,2002-10-11
tt1187043,2009-12-23
tt0087980,1984-10-19
tt3735246,2015-12-18
tt1399683,2010-06-11
tt5709188,2018-08-23
tt0120479,1997-05-02
tt0390221,2004-01-18
tt0344510,2004-10-26
tt1002563,2016-03-10
tt0119210,1997-10-31
tt0315824,2004-01-30
tt0099581,1990-02-02
tt0350194,2004-01-16
tt0113819,1995-09-13
tt0086355,1983-11-11
tt0086058,1983-10-14
tt1810683,2015-04-23
tt0107927,1993-09-10
tt0095326,1988-08-26
tt3201736,2019-02-22
tt0412536,2008-07-25
tt0084237,1982-11-19
tt0120684,1998-01-21
tt0108311,1993-02-12
tt0095560,1988-08-12
tt0099397,1991-08-23
tt1566648,2010-09-24
tt1230168,2017-10-20
tt0082353,1981-02-13
tt1031969,2008-08-20
tt0102494,1991-02-01
tt0091310,1986-03-21
tt0108149,1993-12-08
tt0436078,2005-01-01
tt3005242,2014-08-29
tt0119709,1997-10-10
tt1142433,2009-08-21
tt1305806,2009-08-13
tt1477855,2012-12-07
tt0804497,2010-10-08
tt8632862,2018-09-10
tt0101371,1992-03-13
tt0086370,1983-02-18
tt0085159,1983-11-18
tt0096340,1988-04-22
tt0084704,1982-06-01
tt0118564,1997-08-28
tt0081184,1980-08-14
tt0089208,1985-04-12
tt4258698,2016-08-26
tt0366627,2005-03-04
tt0363473,2004-11-16
tt0081063,1980-03-21
tt0181151,2000-03-03
tt0160399,2001-12-03
tt0203755,2001-04-19
tt0097443,1989-07-01
tt1366338,2017-04-28
tt0107151,1993-10-19
tt0100211,1989-12-22
tt0102753,1991-09-10
tt0095736,1988-07-21
tt2017038,2013-08-23
tt0144168,1999-08-04
tt0087263,1984-10-26
tt0111712,1994-05-13
tt0086856,1984-08-15
tt0330602,2003-06-06
tt0151568,1999-09-03
tt0081269,1980-07-11
tt3165608,2013-12-19
tt0162346,2001-07-20
tt7339792,2018-09-14
tt0159382,1998-06-25
tt0252444,2002-02-04
tt0166896,1999-10-15
tt0105001,1992-10-11
tt4832640,2016-07-06
tt0078766,1979-08-10
tt0362225,2006-11-01
tt3721954,2017-04-14
tt0161860,2001-12-11
tt0094792,1988-01-22
tt0098546,1989-07-21
tt0085318,1983-05-27
tt0101410,1991-08-01
tt0102500,1991-08-16
tt0111112,1995-02-03
tt0323572,2003-04-16
tt0119053,1998-05-29
tt0083678,1982-01-29
tt0089816,1985-09-20
tt0104283,1992-05-01
tt5360952,2018-02-28
tt1035736,2009-04-22
tt0119484,1997-08-29
tt0108122,1993-09-05
tt0083908,1982-03-05
tt1529567,2010-05-14
tt2788710,2014-12-25
tt0089945,1985-05-10
tt7026672,2018-02-22
tt0456554,2006-01-06
tt0231448,2002-05-03
tt0299930,2003-08-01
tt0089264,1985-02-08
tt0100134,1990-02-02
tt0092585,1987-01-09
tt0263728,2001-09-07
tt0202677,2000-09-08
tt0098319,1989-08-30
tt5721088,2017-12-01
tt0084477,1982-04-30
tt0087968,1984-03-23
tt3892172,2018-06-29
tt4003774,2014-10-10
tt0091051,1986-08-08
tt0166195,1999-04-09
tt0305206,2003-08-15
tt0111477,1994-12-02
tt0113188,1995-11-03
tt0106536,1993-02-03
tt0114888,1995-02-24
tt0401383,2007-05-23
tt0975645,2012-11-22
tt0425413,2007-09-06
tt1629757,2012-10-25
tt1850397,2014-10-14
tt0085236,1983-09-30
tt0172726,1999-11-04
tt0118760,1997-12-31
tt1866249,2012-05-02
tt0084732,1982-11-19
tt0094594,1988-08-18
tt0085701,1983-04-29
tt0430912,2006-03-29
tt0805564,2007-10-12
tt0137401,1998-12-11
tt0116827,1996-05-02
tt0091584,1986-06-06
tt0140888,1998-11-20
tt5968394,2019-03-15
tt0119381,1997-04-04
tt0462396,2007-04-19
tt0097567,1989-10-27
tt0092991,1987-03-13
tt1702425,2012-03-15
tt0118900,1997-10-08
tt0092804,1987-11-05
tt0085859,1983-02-17
tt5649144,2017-10-06
tt0091203,1986-03-07
tt0756703,2007-10-05
tt0120777,1998-05-22
tt0312329,2004-02-20
tt3553976,2016-07-02
tt0109707,1994-09-27
tt8564902,2018-08-03
tt0095981,1988-08-05
tt0107096,1993-12-24
tt0120782,1998-02-20
tt0296166,2002-01-13
tt7605074,2019-02-05
tt0092106,1986-08-08
tt0110308,1994-05-26
tt2132285,2013-06-12
tt3203890,2013-10-05
tt0091209,1986-02-21
tt0100258,1990-10-18
tt0381681,2004-02-10
tt0099334,1990-01-01
tt0084234,1982-06-26
tt0090888,1986-03-14
tt4663548,2017-08-25
tt0091538,1986-06-13
tt0841032,2007-12-12
tt0309820,2003-10-29
tt0100680,1990-02-09
tt0097883,1989-08-25
tt0117826,1996-08-16
tt0088103,1984-08-17
tt1532503,2011-06-09
tt0078111,1978-04-05
tt0116790,1996-05-05
tt0491175,2017-10-26
tt1976009,2015-11-10
tt0099994,1990-01-12
tt0114666,1995-09-08
tt0109068,1994-08-05
tt0116404,1996-10-16
tt0331952,2004-07-02
tt0338216,2007-05-01
tt7745068,2018-08-03
tt2218003,2013-08-28
tt2937898,2014-12-30
tt0082432,1981-08-13
tt0112495,1995-05-24
tt0099740,1990-09-14
tt0334405,2002-11-13
tt0089243,1985-05-03
tt6652708,2018-03-30
tt0118531,1997-07-29
tt0340377,2003-01-26
tt6017942,2018-08-29
tt0087635,1984-01-27
tt0313196,2002-10-01
tt0092225,1986-12-31
tt0785077,2007-07-27
tt0416044,2007-09-20
tt0094078,1987-10-09
tt0114367,1995-09-08
tt1777610,2011-05-06
tt0117002,1996-02-23
tt1032755,2008-09-04
tt0119485,1997-12-25
tt0112701,1995-01-01
tt0086510,1983-10-21
tt1571222,2011-09-30
tt0086325,1983-08-12
tt6225520,2017-10-12
tt0084316,1982-06-25
tt0107090,1993-03-26
tt0095082,1988-09-02
tt0084489,1982-02-05
tt0082782,1981-02-11
tt1566501,2012-06-01
tt0093596,1987-08-07
tt0142231,1998-12-25
tt0373416,2005-09-02
tt0117283,1996-05-03
tt4385888,2016-12-28
tt0149367,2000-04-14
tt1032751,2010-12-02
tt0106364,1993-12-25
tt0354766,2004-03-26
tt1772288,2015-03-19
tt0108265,1993-03-05
tt0119891,1998-01-23
tt4429194,2016-09-12
tt0088757,1985-01-11
tt6902696,2019-03-07
tt0104507,1992-04-15
tt0079013,1979-12-21
tt0084469,1982-03-12
tt0076211,1977-03-09
tt0095088,1988-09-30
tt0280778,2001-12-14
tt0100053,1990-02-09
tt0347149,2004-11-19
tt2395469,2019-02-14
tt0099776,1990-11-14
tt1621046,2014-03-28
tt0119225,1997-01-29
tt5956100,2017-12-18
tt0097236,1989-03-03
tt0086356,1983-08-05
tt0086011,1983-04-21
tt0470765,2006-11-22
tt0101701,1991-08-09
tt0112471,1995-01-27
tt0239949,2001-03-10
tt0455326,2007-04-13
tt0240200,2005-09-08
tt0105824,1992-09-11
tt0108334,1993-04-30
tt0095288,1988-09-30
tt0893382,2008-02-07
tt0363163,2004-09-08
tt0462504,2006-09-09
tt0120707,1998-03-27
tt0120831,1998-08-14
tt0405296,2006-05-25
tt0813547,2007-02-09
tt3385524,2018-12-28
tt0105046,1992-09-16
tt0102322,1991-09-20
tt0404203,2006-10-06
tt0101831,1991-01-18
tt0105459,1992-05-01
tt0103791,1992-12-04
tt0092115,1986-01-17
tt0166276,2001-02-23
tt0087700,1984-07-27
tt0098276,1989-11-03
tt0245712,2000-06-16
tt0093966,1987-10-23
tt0308383,2003-10-29
tt0107756,1992-12-11
tt1615147,2011-09-28
tt0088960,1985-09-20
tt1540133,2011-07-07
tt1720182,2011-10-30
tt0270707,2002-10-25
tt0087843,1984-05-23
tt0237539,2000-03-03
tt0080634,1980-09-26
tt0095652,1988-07-29
tt3864056,2019-09-12
tt1178663,2009-06-19
tt1870529,2012-09-28
tt0085461,1983-12-06
tt2112124,2013-08-08
tt0227005,2001-07-13
tt0118927,1997-02-12
tt0083717,1982-02-12
tt0085935,1983-08-19
tt0095296,1988-08-26
tt1664894,2010-09-10
tt1571249,2014-09-12
tt0165643,1999-09-04
tt0275491,2004-03-19
tt0163676,2000-07-19
tt0240900,2002-02-01
tt0085871,1983-04-01
tt0114117,1995-05-01
tt0182299,1999-10-01
tt0093073,1987-05-05
tt0084854,1981-11-28
tt0106332,1993-09-16
tt0113808,1995-01-27
tt0093200,1987-03-20
tt6803212,2019-08-30
tt0080917,1980-09-26
tt2013293,2013-07-20
tt0976222,2009-08-06
tt0084132,1982-05-04
tt4698684,2016-03-31
tt0227984,2001-12-07
tt0090567,1986-11-07
tt0065938,1970-06-22
tt1343097,2009-11-27
tt0094882,1988-10-07
tt0116684,1996-02-09
tt0369226,2005-01-28
tt0107247,1993-04-02
tt0188453,2001-09-06
tt0087428,1984-03-09
tt0083133,1981-08-07
tt5437928,2018-09-21
tt1381404,2012-09-06
tt0102573,1991-04-12
tt0078919,1979-06-15
tt0089420,1985-03-29
tt0117688,1996-08-23
tt0176783,2000-04-21
tt0338077,2003-08-15
tt0412080,2005-10-12
tt0084060,1982-11-19
tt1164999,2010-10-20
tt7212726,2018-12-28
tt0091706,1986-07-25
tt0145503,1999-09-13
tt0088178,1984-11-16
tt0114697,1995-04-28
tt1620935,2016-11-04
tt0107009,1993-12-29
tt0100150,1990-09-21
tt0337876,2004-10-29
tt0065134,1970-06-14
tt6495770,2018-06-01
tt5952594,2019-03-15
tt0419294,2005-11-17
tt0120533,1998-09-07
tt5311514,2016-08-26
tt4669264,2018-04-11
tt0100263,1990-02-21
tt0086886,1984-10-26
tt0206420,2000-09-22
tt1182345,2009-06-12
tt0116508,1996-05-17
tt0913425,2009-03-01
tt0258470,2001-08-24
tt0077272,1978-12-22
tt1226236,2009-09-05
tt0081738,1980-04-17
tt0088993,1985-07-19
tt0084776,1982-08-13
tt0331953,2004-02-27
tt0097731,1989-08-18
tt0084737,1982-07-16
tt0075323,1976-05-17
tt3721964,2018-03-08
tt0087810,1984-11-09
tt2396566,2013-06-14
tt0099731,1990-03-09
tt0120716,1999-09-16
tt0104511,1992-09-25
tt6423362,2019-05-16
tt0339034,2003-06-20
tt0116414,1996-03-22
tt0092147,1986-07-18
tt0091288,1986-08-27
tt1433822,2012-08-23
tt0150915,1998-12-30
tt0108258,1993-08-20
tt0159097,1999-12-31
tt0401711,2006-05-16
tt0105150,1992-04-22
tt0318411,2002-09-12
tt1104733,2008-01-21
tt0101316,1992-02-22
tt0091276,1986-01-01
tt0089877,1985-11-15
tt0107426,1993-12-01
tt0090693,1986-04-11
tt4535650,2015-12-18
tt0096289,1988-01-01
tt0100046,1990-12-21
tt0119698,1997-07-12
tt0090631,1986-06-27
tt4337690,2015-09-11
tt0278823,2002-05-03
tt0091668,1986-04-10
tt0375920,2004-09-16
tt0112368,1995-09-15
tt0283160,2002-11-27
tt1071812,2009-10-01
tt0104107,1992-08-14
tt0226648,1999-03-01
tt0098283,1989-04-14
tt3216348,2016-12-01
tt0105107,1992-12-11
tt0085475,1983-09-23
tt0280760,2002-09-13
tt0104522,1992-10-23
tt0189192,2001-04-06
tt0091579,1986-01-24
tt0120613,1999-01-29
tt0460780,2007-11-29
tt0178737,1999-11-12
tt2112096,2016-07-01
tt0095238,1988-11-04
tt0088258,1984-05-04
tt0092173,1986-04-04
tt0087359,1984-08-03
tt0199626,2003-09-09
tt0134630,2000-09-09
tt0097240,1989-09-09
tt0117737,1996-03-29
tt6951892,2018-02-16
tt0250371,2001-04-12
tt2273657,2015-04-17
tt0091344,1986-11-21
tt0165831,1999-10-08
tt0119517,1998-02-04
tt0116477,1996-12-25
tt1781827,2016-08-26
tt0113936,1995-09-08
tt0103128,1991-07-23
tt3077214,2015-10-16
tt0844671,2008-08-28
tt9487594,2019-07-10
tt0089695,1986-05-02
tt0087015,1984-08-31
tt0090678,1986-09-13
tt0102045,1991-05-01
tt0354899,2006-02-11
tt0091053,1986-05-09
tt0105211,1992-02-21
tt0480239,2011-04-14
tt0454987,2006-11-17
tt0109279,1994-07-29
tt0116707,1996-07-26
tt0147004,1998-11-05
tt0097613,1989-01-13
tt0259393,2001-10-04
tt0093405,1987-12-18
tt0100049,1989-10-11
tt0118764,1997-12-12
tt0484740,2007-10-04
tt0808357,2007-09-28
tt0101786,1991-07-19
tt0091003,1986-01-31
tt0091860,1986-08-27
tt0427470,2007-03-09
tt0328538,2003-08-20
tt6964076,2019-06-04
tt0096193,1988-04-29
tt6543652,2018-06-08
tt0093467,1987-11-06
tt0379557,2003-09-05
tt0800240,2008-04-24
tt0368909,2003-01-21
tt1706620,2013-08-01
tt0491747,2007-05-04
tt0114906,1996-05-24
tt0099691,1990-11-02
tt0097880,1989-02-17
tt0118892,1998-02-20
tt0117802,1996-10-18
tt0140397,1999-09-24
tt0087666,1984-05-18
tt3361792,2019-05-03
tt0243862,2000-12-07
tt1151922,2009-03-13
tt0092854,1987-02-20
tt0092593,1987-10-06
tt4353250,2019-06-07
tt0119640,1997-04-18
tt0796368,2007-07-13
tt4572792,2017-06-16
tt0102426,1991-01-31
tt0106469,1993-02-05
tt0084088,1982-12-15
tt0085384,1983-08-12
tt0155711,1999-11-26
tt0772178,2007-04-27
tt1521197,2011-10-21
tt0103850,1992-09-04
tt0297284,2004-05-07
tt0087513,1984-08-03
tt0255653,2001-08-24
tt0810784,2009-11-05
tt1054588,2008-09-07
tt0808417,2007-06-27
tt0082001,1981-03-06
tt4935462,2018-12-07
tt2058107,2013-12-02
tt1172991,2010-10-21
tt0360009,2004-03-12
tt0841044,2007-02-09
tt1423894,2010-10-26
tt0116165,1996-03-15
tt0294357,2003-10-23
tt0071360,1974-04-07
tt1441912,2010-09-10
tt0180052,2002-08-15
tt0111653,1994-08-26
tt0102818,1991-02-01
tt6921996,2018-09-13
tt4972062,2016-07-22
tt1286537,2008-09-07
tt2235108,2014-10-17
tt0389557,2006-09-01
tt0092603,1987-08-11
tt0145893,1999-02-05
tt0081758,1980-08-15
tt0087075,1984-09-15
tt0087751,1984-12-26
tt3920820,2019-08-09
tt1699147,2011-09-02
tt0095925,1988-06-09
tt8969332,2019-06-13
tt0092843,1987-09-03
tt0279286,2001-10-26
tt0119535,1997-10-24
tt3595298,2015-11-11
tt0120645,1998-03-27
tt0089572,1985-02-15
tt0109327,1994-04-22
tt1294213,2009-09-07
tt0115725,1996-09-06
tt1801552,2018-06-14
tt0100031,1990-04-20
tt0107612,1993-10-08
tt0098383,1989-01-01
tt0099817,1990-01-26
tt7242142,2018-07-20
tt0110759,1994-04-29
tt0047522,1954-10-01
tt0234853,2000-08-04
tt0415949,2006-05-12
tt2094064,2012-09-08
tt0081150,1980-09-19
tt0087746,1983-09-02
tt1645089,2010-10-08
tt0102014,1991-12-27
tt0086618,1983-06-24
tt0086476,1983-03-11
tt0157583,2001-01-22
tt0437232,2006-10-27
tt0480271,2006-12-01
tt0097756,1989-05-05
tt0092641,1987-09-25
tt0118589,2001-09-21
tt0380389,2005-09-29
tt1588334,2011-09-13
tt0113101,1995-12-09
tt4559006,2016-10-27
tt0099969,1990-03-19
tt4501454,2016-04-05
tt3544082,2015-08-04
tt0263734,2002-09-20
tt0088330,1984-09-21
tt0373469,2005-09-05
tt0247196,2000-09-03
tt0190524,2000-10-30
tt0112379,1995-09-12
tt2350496,2013-09-20
tt1234654,2010-03-26
tt0081433,1980-06-13
tt0093215,1987-05-08
tt0258273,2001-08-31
tt0109759,1994-11-30
tt0085780,1983-12-16
tt0165710,1999-08-13
tt0090152,1985-01-01
tt3881784,2017-09-22
tt2980210,2016-04-22
tt4034354,2016-06-24
tt0101578,1990-11-02
tt0297445,2002-08-14
tt9151704,2018-11-15
tt0102690,1991-02-01
tt0317910,2003-12-09
tt0120683,1999-01-22
tt3007512,2014-12-25
tt0117924,1996-10-18
tt0098180,1988-12-24
tt0158371,1999-12-03
tt8291224,2019-01-11
tt0166175,1999-05-14
tt0168629,2000-05-17
tt1456635,2012-01-06
tt0119906,1997-10-17
tt0377744,2004-08-06
tt7948540,2018-07-21
tt1001562,2008-02-22
tt0246772,2001-09-09
tt0105665,1992-06-03
tt0110889,1994-01-01
tt0138510,1999-04-30
tt0174336,2000-09-01
tt5080556,2018-11-29
tt1682181,2011-04-23
tt0087344,1985-08-23
tt0116743,1996-09-11
tt0089652,1985-08-09
tt0099750,1990-02-02
tt0089881,1985-06-01
tt1213585,2009-10-09
