imdb_id,title,year,director,production_co,rank,budget_usd,us_gross,revenue,popular
tt1099212,Twilight,2008,Catherine Hardwicke,Summit Entertainment,631,37000000.0,194000000.0,157000000.0,True
tt0120912,Men in Black II,2002,Barry Sonnenfeld,Columbia Pictures,2013,140000000.0,194000000.0,54000000.0,True
tt0351283,Madagascar,2005,Eric Darnell,DreamWorks Animation,2622,75000000.0,194000000.0,119000000.0,True
tt2294449,22 Jump Street,2014,Phil Lord,Columbia Pictures,3719,50000000.0,192000000.0,142000000.0,False
tt1216475,Cars 2,2011,John Lasseter,Walt Disney Pictures,3123,200000000.0,191000000.0,-9000000.0,False
tt1291150,Teenage Mutant Ninja Turtles,2014,Jonathan Liebesman,Paramount Pictures,3495,125000000.0,191000000.0,66000000.0,False
tt4633694,Spider-Man: Into the Spider-Verse,2018,Bob Persichetti,Sony Pictures Entertainment (SPE),465,90000000.0,190000000.0,100000000.0,True
tt0077631,Grease,1978,Randal Kleiser,Paramount Pictures,1100,6000000.0,190000000.0,184000000.0,True
tt5013056,Dunkirk,2017,Christopher Nolan,Syncopy,440,100000000.0,190000000.0,90000000.0,True
tt1772341,Wreck-It Ralph,2012,Rich Moore,Walt Disney Animation Studios,2192,165000000.0,189000000.0,24000000.0,True
tt6644200,A Quiet Place,2018,John Krasinski,Paramount Pictures,61,17000000.0,188000000.0,171000000.0,True
tt0816692,Interstellar,2014,Christopher Nolan,Paramount Pictures,243,165000000.0,188000000.0,23000000.0,True
tt0172495,Gladiator,2000,Ridley Scott,DreamWorks,433,103000000.0,188000000.0,85000000.0,True
tt0338348,The Polar Express,2004,Robert Zemeckis,Castle Rock Entertainment,5381,165000000.0,187000000.0,22000000.0,False
tt0481499,The Croods,2013,Kirk DeMicco,DreamWorks Animation,3805,135000000.0,187000000.0,52000000.0,False
tt1515091,Sherlock Holmes: A Game of Shadows,2011,Guy Ritchie,Warner Bros.,2525,125000000.0,187000000.0,62000000.0,True
tt0319262,The Day After Tomorrow,2004,Roland Emmerich,Twentieth Century Fox,1465,125000000.0,187000000.0,62000000.0,True
tt0356910,Mr. & Mrs. Smith,2005,Doug Liman,Regency Enterprises,1267,110000000.0,186000000.0,76000000.0,True
tt0029583,Snow White and the Seven Dwarfs,1937,William Cottrell,Walt Disney Productions,3071,1500000.0,185000000.0,183500000.0,False
tt2848292,Pitch Perfect 2,2015,Elizabeth Banks,Brownstone Productions (II),1541,29000000.0,184000000.0,155000000.0,True
tt0099348,Dances with Wolves,1990,Kevin Costner,Tig Productions,1832,22000000.0,184000000.0,162000000.0,True
tt0112462,Batman Forever,1995,Joel Schumacher,Warner Bros.,682,100000000.0,184000000.0,84000000.0,True
tt0106977,The Fugitive,1993,Andrew Davis,Warner Bros.,2557,44000000.0,184000000.0,140000000.0,True
tt1663202,The Revenant,2015,Alejandro G. Iñárritu,Regency Enterprises,614,135000000.0,184000000.0,49000000.0,True
tt0240772,Ocean's Eleven,2001,Steven Soderbergh,Warner Bros.,824,85000000.0,183000000.0,98000000.0,True
tt0462538,The Simpsons Movie,2007,David Silverman,Twentieth Century Fox,4230,75000000.0,183000000.0,108000000.0,False
tt0207201,What Women Want,2000,Nancy Meyers,Paramount Pictures,4247,70000000.0,183000000.0,113000000.0,False
tt0177971,The Perfect Storm,2000,Wolfgang Petersen,Warner Bros.,3632,140000000.0,183000000.0,43000000.0,False
tt0443272,Lincoln,2012,Steven Spielberg,DreamWorks,2374,65000000.0,182000000.0,117000000.0,True
tt0119528,Liar Liar,1997,Tom Shadyac,Universal Pictures,1387,45000000.0,181000000.0,136000000.0,True
tt0163025,Jurassic Park III,2001,Joe Johnston,Universal Pictures,2513,93000000.0,181000000.0,88000000.0,True
tt0800369,Thor,2011,Kenneth Branagh,Paramount Pictures,934,150000000.0,181000000.0,31000000.0,True
tt0117060,Mission: Impossible,1996,Brian De Palma,Paramount Pictures,2111,80000000.0,181000000.0,101000000.0,True
tt0478970,Ant-Man,2015,Peyton Reed,Gary Sanchez Productions,1628,130000000.0,180000000.0,50000000.0,True
tt0133152,Planet of the Apes,2001,Tim Burton,Twentieth Century Fox,2689,100000000.0,180000000.0,80000000.0,True
tt0479952,Madagascar: Escape 2 Africa,2008,Eric Darnell,DreamWorks Animation,5812,150000000.0,180000000.0,30000000.0,False
tt0458525,X-Men Origins: Wolverine,2009,Gavin Hood,Twentieth Century Fox,1399,150000000.0,180000000.0,30000000.0,True
tt0087469,Indiana Jones and the Temple of Doom,1984,Steven Spielberg,Paramount Pictures,1539,28000000.0,180000000.0,152000000.0,True
tt0092099,Top Gun,1986,Tony Scott,Paramount Pictures,378,15000000.0,180000000.0,165000000.0,True
tt0386588,Hitch,2005,Andy Tennant,Columbia Pictures,1918,70000000.0,179000000.0,109000000.0,True
tt1409024,Men in Black 3,2012,Barry Sonnenfeld,Columbia Pictures,1459,225000000.0,179000000.0,-46000000.0,True
tt0100405,Pretty Woman,1990,Garry Marshall,Touchstone Pictures,1020,14000000.0,178000000.0,164000000.0,True
tt2224026,Home,2015,Tim Johnson,DreamWorks Animation,6184,135000000.0,177000000.0,42000000.0,False
tt1078912,Night at the Museum: Battle of the Smithsonian,2009,Shawn Levy,Twentieth Century Fox,4409,150000000.0,177000000.0,27000000.0,False
tt0084805,Tootsie,1982,Sydney Pollack,Columbia Pictures,1034,21000000.0,177000000.0,156000000.0,True
tt1646971,How to Train Your Dragon 2,2014,Dean DeBlois,DreamWorks Animation,4986,145000000.0,177000000.0,32000000.0,False
tt1318514,Rise of the Planet of the Apes,2011,Rupert Wyatt,Twentieth Century Fox,3172,93000000.0,177000000.0,84000000.0,False
tt0458339,Captain America: The First Avenger,2011,Joe Johnston,Paramount Pictures,798,140000000.0,177000000.0,37000000.0,True
tt1155076,The Karate Kid,2010,Harald Zwart,Columbia Pictures,2922,40000000.0,177000000.0,137000000.0,False
tt0129387,There's Something About Mary,1998,Bobby Farrelly,Twentieth Century Fox,2252,23000000.0,176000000.0,153000000.0,True
tt0268380,Ice Age,2002,Chris Wedge,Twentieth Century Fox,1536,59000000.0,176000000.0,117000000.0,True
tt0372183,The Bourne Supremacy,2004,Paul Greengrass,Universal Pictures,3436,75000000.0,176000000.0,101000000.0,False
tt5052448,Get Out,2017,Jordan Peele,Universal Pictures,468,4500000.0,176000000.0,171500000.0,True
tt4116284,The Lego Batman Movie,2017,Chris McKay,DC Entertainment,4442,80000000.0,176000000.0,96000000.0,False
tt6857112,Us,2019,Jordan Peele,Monkeypaw Productions,233,20000000.0,175000000.0,155000000.0,True
tt3874544,The Boss Baby,2017,Tom McGrath,DreamWorks Animation,3861,125000000.0,175000000.0,50000000.0,False
tt0090555,Crocodile Dundee,1986,Peter Faiman,Rimfire Films,1636,8800000.0,175000000.0,166200000.0,True
tt0319343,Elf,2003,Jon Favreau,New Line Cinema,5617,33000000.0,175000000.0,142000000.0,False
tt3104988,Crazy Rich Asians,2018,Jon M. Chu,Warner Bros.,892,30000000.0,175000000.0,145000000.0,True
tt1485796,The Greatest Showman,2017,Michael Gracey,Chernin Entertainment,550,84000000.0,174000000.0,90000000.0,True
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,David Leitch,Chris Morgan Productions,373,200000000.0,174000000.0,-26000000.0,True
tt0112384,Apollo 13,1995,Ron Howard,Universal Pictures,1920,52000000.0,174000000.0,122000000.0,True
tt0104431,Home Alone 2: Lost in New York,1992,Chris Columbus,Twentieth Century Fox,2823,18000000.0,174000000.0,156000000.0,False
tt0368891,National Treasure,2004,Jon Turteltaub,Walt Disney Pictures,2486,100000000.0,173000000.0,73000000.0,True
tt0118571,Air Force One,1997,Wolfgang Petersen,Columbia Pictures,4835,85000000.0,173000000.0,88000000.0,False
tt0095953,Rain Man,1988,Barry Levinson,United Artists,2529,25000000.0,173000000.0,148000000.0,True
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,Joachim Rønning,Walt Disney Pictures,944,230000000.0,173000000.0,-57000000.0,True
tt1104001,TRON: Legacy,2010,Joseph Kosinski,Walt Disney Pictures,1388,170000000.0,172000000.0,2000000.0,True
tt5028340,Mary Poppins Returns,2018,Rob Marshall,Lucamar Productions,1198,130000000.0,172000000.0,42000000.0,True
tt0133093,The Matrix,1999,Lana Wachowski,Warner Bros.,311,63000000.0,171000000.0,108000000.0,True
tt1403865,True Grit,2010,Ethan Coen,Paramount Pictures,1827,38000000.0,171000000.0,133000000.0,True
tt0120855,Tarzan,1999,Chris Buck,Walt Disney Pictures,3189,130000000.0,171000000.0,41000000.0,False
tt6146586,John Wick: Chapter 3 - Parabellum,2019,Chad Stahelski,Summit Entertainment,295,75000000.0,171000000.0,96000000.0,True
tt0268978,A Beautiful Mind,2001,Ron Howard,Universal Pictures,1147,58000000.0,171000000.0,113000000.0,True
tt0299658,Chicago,2002,Rob Marshall,Miramax,2124,45000000.0,171000000.0,126000000.0,True
tt1454029,The Help,2011,Tate Taylor,DreamWorks,1230,25000000.0,170000000.0,145000000.0,True
tt2510894,Hotel Transylvania 2,2015,Genndy Tartakovsky,Columbia Pictures,6524,80000000.0,170000000.0,90000000.0,False
tt4846340,Hidden Figures,2016,Theodore Melfi,Fox 2000 Pictures,812,25000000.0,170000000.0,145000000.0,True
tt1478338,Bridesmaids,2011,Paul Feig,Universal Pictures,954,32000000.0,169000000.0,137000000.0,True
tt0830515,Quantum of Solace,2008,Marc Forster,Metro-Goldwyn-Mayer (MGM),796,200000000.0,168000000.0,-32000000.0,True
tt0486946,Wild Hogs,2007,Walt Becker,Touchstone Pictures,5614,-1.0,168000000.0,,False
tt3731562,Kong: Skull Island,2017,Jordan Vogt-Roberts,Warner Bros.,734,185000000.0,168000000.0,-17000000.0,True
tt0094137,Three Men and a Baby,1987,Leonard Nimoy,Touchstone Pictures,4583,11000000.0,168000000.0,157000000.0,False
tt2267998,Gone Girl,2014,David Fincher,Twentieth Century Fox,395,61000000.0,168000000.0,107000000.0,True
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,Genndy Tartakovsky,Sony Pictures Animation,2903,80000000.0,168000000.0,88000000.0,False
tt0381061,Casino Royale,2006,Martin Campbell,Columbia Pictures,342,150000000.0,167000000.0,17000000.0,True
tt0212338,Meet the Parents,2000,Jay Roach,Universal Pictures,5177,55000000.0,166000000.0,111000000.0,False
tt2322441,Fifty Shades of Grey,2015,Sam Taylor-Johnson,Focus Features,442,40000000.0,166000000.0,126000000.0,True
tt1190080,2012,2009,Roland Emmerich,Columbia Pictures,794,200000000.0,166000000.0,-34000000.0,True
tt0102798,Robin Hood: Prince of Thieves,1991,Kevin Reynolds,Warner Bros.,2006,48000000.0,165000000.0,117000000.0,True
tt8946378,Knives Out,2019,Rian Johnson,Lionsgate,9,40000000.0,165000000.0,125000000.0,True
tt1302011,Kung Fu Panda 2,2011,Jennifer Yuh Nelson,DreamWorks Animation,1526,150000000.0,165000000.0,15000000.0,True
tt0212985,Hannibal,2001,Ridley Scott,Metro-Goldwyn-Mayer (MGM),2035,87000000.0,165000000.0,78000000.0,True
tt0264464,Catch Me If You Can,2002,Steven Spielberg,DreamWorks,815,52000000.0,165000000.0,113000000.0,True
tt1041829,The Proposal,2009,Anne Fletcher,Touchstone Pictures,2432,40000000.0,164000000.0,124000000.0,True
tt0454921,The Pursuit of Happyness,2006,Gabriele Muccino,Columbia Pictures,1581,55000000.0,164000000.0,109000000.0,True
tt0142342,Big Daddy,1999,Dennis Dugan,Jack Giarraputo Productions,2844,34000000.0,163000000.0,129000000.0,False
tt0800320,Clash of the Titans,2010,Louis Leterrier,Warner Bros.,2415,125000000.0,163000000.0,38000000.0,True
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,Paul Tibbitt,Paramount Animation,6661,74000000.0,163000000.0,89000000.0,False
tt0103776,Batman Returns,1992,Tim Burton,Warner Bros.,865,80000000.0,163000000.0,83000000.0,True
tt1853728,Django Unchained,2012,Quentin Tarantino,The Weinstein Company,555,100000000.0,163000000.0,63000000.0,True
tt0120623,A Bug's Life,1998,John Lasseter,Pixar Animation Studios,1422,120000000.0,163000000.0,43000000.0,True
tt4196776,Jason Bourne,2016,Paul Greengrass,Universal Pictures,1219,120000000.0,162000000.0,42000000.0,True
tt1375670,Grown Ups,2010,Dennis Dugan,Columbia Pictures,1467,80000000.0,162000000.0,82000000.0,True
tt0120484,The Waterboy,1998,Frank Coraci,Robert Simonds Productions,3777,23000000.0,161000000.0,138000000.0,False
tt1667889,Ice Age: Continental Drift,2012,Steve Martino,Blue Sky Studios,5707,95000000.0,161000000.0,66000000.0,False
tt1398426,Straight Outta Compton,2015,F. Gary Gray,Universal Pictures,1710,28000000.0,161000000.0,133000000.0,True
tt0246460,Die Another Day,2002,Lee Tamahori,Eon Productions,1538,142000000.0,161000000.0,19000000.0,True
tt0307453,Shark Tale,2004,Bibo Bergeron,DreamWorks Animation,4702,75000000.0,161000000.0,86000000.0,False
tt2386490,How to Train Your Dragon: The Hidden World,2019,Dean DeBlois,DreamWorks Animation,1786,129000000.0,161000000.0,32000000.0,True
tt2404463,The Heat,2013,Paul Feig,Twentieth Century Fox,3445,43000000.0,160000000.0,117000000.0,False
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,David Yates,Heyday Films,780,200000000.0,160000000.0,-40000000.0,True
tt1502407,Halloween,2018,David Gordon Green,Blumhouse Productions,1885,10000000.0,159000000.0,149000000.0,True
tt0059742,The Sound of Music,1965,Robert Wise,Robert Wise Productions,718,8199999.999999999,159000000.0,150800000.0,True
tt8579674,1917,2019,Sam Mendes,DreamWorks,18,100000000.0,159000000.0,59000000.0,True
tt5113040,The Secret Life of Pets 2,2019,Chris Renaud,Universal Pictures,971,80000000.0,159000000.0,79000000.0,True
tt2660888,Star Trek Beyond,2016,Justin Lin,Paramount Pictures,1343,185000000.0,159000000.0,-26000000.0,True
tt0106918,The Firm,1993,Sydney Pollack,Davis Entertainment,2297,42000000.0,158000000.0,116000000.0,True
tt0398165,The Longest Yard,2005,Peter Segal,Paramount Pictures,2678,82000000.0,158000000.0,76000000.0,True
tt0120903,X-Men,2000,Bryan Singer,Twentieth Century Fox,1233,75000000.0,157000000.0,82000000.0,True
tt0175142,Scary Movie,2000,Keenen Ivory Wayans,Dimension Films,1442,19000000.0,157000000.0,138000000.0,True
tt0093010,Fatal Attraction,1987,Adrian Lyne,Paramount Pictures,2249,14000000.0,157000000.0,143000000.0,True
tt0096438,Who Framed Roger Rabbit,1988,Robert Zemeckis,Touchstone Pictures,2133,70000000.0,156000000.0,86000000.0,True
tt0070735,The Sting,1973,George Roy Hill,Zanuck/Brown Productions,3317,5500000.0,156000000.0,150500000.0,False
tt0161081,What Lies Beneath,2000,Robert Zemeckis,DreamWorks,3664,100000000.0,155000000.0,55000000.0,False
tt3385516,X-Men: Apocalypse,2016,Bryan Singer,Twentieth Century Fox,1079,178000000.0,155000000.0,-23000000.0,True
tt0120616,The Mummy,1999,Stephen Sommers,Universal Pictures,947,80000000.0,155000000.0,75000000.0,True
tt1735898,Snow White and the Huntsman,2012,Rupert Sanders,Roth Films,1748,170000000.0,155000000.0,-15000000.0,True
tt2126355,San Andreas,2015,Brad Peyton,New Line Cinema,1779,110000000.0,155000000.0,45000000.0,True
tt1013752,Fast & Furious,2009,Justin Lin,Universal Pictures,2452,85000000.0,155000000.0,70000000.0,True
tt0327084,Over the Hedge,2006,Tim Johnson,DreamWorks Animation,4566,80000000.0,155000000.0,75000000.0,False
tt0120667,Fantastic Four,2005,Tim Story,Twentieth Century Fox,2257,100000000.0,155000000.0,55000000.0,True
tt0451079,Horton Hears a Who!,2008,Jimmy Hayward,Blue Sky Studios,5803,85000000.0,155000000.0,70000000.0,False
tt1392190,Mad Max: Fury Road,2015,George Miller,Warner Bros.,317,150000000.0,154000000.0,4000000.0,True
tt0116695,Jerry Maguire,1996,Cameron Crowe,TriStar Pictures,978,50000000.0,154000000.0,104000000.0,True
tt1679335,Trolls,2016,Mike Mitchell,DreamWorks Animation,1412,125000000.0,154000000.0,29000000.0,True
tt0092644,Beverly Hills Cop II,1987,Tony Scott,Paramount Pictures,6229,28000000.0,154000000.0,126000000.0,False
tt0267913,Scooby-Doo,2002,Raja Gosnell,Warner Bros.,982,84000000.0,153000000.0,69000000.0,True
tt0087363,Gremlins,1984,Joe Dante,Warner Bros.,2283,11000000.0,153000000.0,142000000.0,True
tt3606752,Cars 3,2017,Brian Fee,Pixar Animation Studios,2539,175000000.0,153000000.0,-22000000.0,True
tt1000774,Sex and the City,2008,Michael Patrick King,New Line Cinema,2229,65000000.0,153000000.0,88000000.0,True
tt0163187,Runaway Bride,1999,Garry Marshall,Paramount Pictures,6108,70000000.0,152000000.0,82000000.0,False
tt3783958,La La Land,2016,Damien Chazelle,Summit Entertainment,900,30000000.0,151000000.0,121000000.0,True
tt1840309,Divergent,2014,Neil Burger,Summit Entertainment,731,85000000.0,151000000.0,66000000.0,True
tt0089880,Rambo: First Blood Part II,1985,George P. Cosmatos,Estudios Churubusco Azteca S.A.,2996,44000000.0,150000000.0,106000000.0,False
tt1723121,We're the Millers,2013,Rawson Marshall Thurber,New Line Cinema,1607,37000000.0,150000000.0,113000000.0,True
tt0181852,Terminator 3: Rise of the Machines,2003,Jonathan Mostow,C-2 Pictures,2051,200000000.0,150000000.0,-50000000.0,True
tt1528854,Daddy's Home,2015,Sean Anders,Paramount Pictures,3944,50000000.0,150000000.0,100000000.0,False
tt1046173,G.I. Joe: The Rise of Cobra,2009,Stephen Sommers,Paramount Pictures,1666,175000000.0,150000000.0,-25000000.0,True
tt2004420,Neighbors,2014,Nicholas Stoller,Good Universe,3242,18000000.0,150000000.0,132000000.0,False
tt1800241,American Hustle,2013,David O. Russell,Columbia Pictures,1177,40000000.0,150000000.0,110000000.0,True
tt0448694,Puss in Boots,2011,Chris Miller,DreamWorks Animation,5362,130000000.0,149000000.0,19000000.0,False
tt1707386,Les Misérables,2012,Tom Hooper,Universal Pictures,777,61000000.0,149000000.0,88000000.0,True
tt0478311,Knocked Up,2007,Judd Apatow,Universal Pictures,2204,30000000.0,149000000.0,119000000.0,True
tt0119822,As Good as It Gets,1997,James L. Brooks,TriStar Pictures,1778,50000000.0,148000000.0,98000000.0,True
tt0970866,Little Fockers,2010,Paul Weitz,Universal Pictures,5676,100000000.0,148000000.0,48000000.0,False
tt1001526,Megamind,2010,Tom McGrath,DreamWorks Animation,3502,130000000.0,148000000.0,18000000.0,False
tt0837562,Hotel Transylvania,2012,Genndy Tartakovsky,Columbia Pictures,4012,85000000.0,148000000.0,63000000.0,False
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,Adam McKay,Columbia Pictures,2993,72000000.0,148000000.0,76000000.0,False
tt1205489,Gran Torino,2008,Clint Eastwood,Matten Productions,1320,33000000.0,148000000.0,115000000.0,True
tt0097733,Lethal Weapon 2,1989,Richard Donner,Warner Bros.,4976,28000000.0,147000000.0,119000000.0,False
tt3450958,War for the Planet of the Apes,2017,Matt Reeves,Twentieth Century Fox,1921,150000000.0,147000000.0,-3000000.0,True
tt1270798,X-Men: First Class,2011,Matthew Vaughn,Twentieth Century Fox,1108,160000000.0,146000000.0,-14000000.0,True
tt1114740,Paul Blart: Mall Cop,2009,Steve Carr,Columbia Pictures,7251,26000000.0,146000000.0,120000000.0,False
tt0111503,True Lies,1994,James Cameron,Twentieth Century Fox,2175,115000000.0,146000000.0,31000000.0,True
tt0275847,Lilo & Stitch,2002,Dean DeBlois,Walt Disney Pictures,2777,80000000.0,146000000.0,66000000.0,False
tt4779682,The Meg,2018,Jon Turteltaub,Apelles Entertainment,1273,130000000.0,145000000.0,15000000.0,True
tt0252866,American Pie 2,2001,J.B. Rogers,LivePlanet,3578,30000000.0,145000000.0,115000000.0,False
tt0936501,Taken,2008,Pierre Morel,EuropaCorp,1344,25000000.0,145000000.0,120000000.0,True
tt0055254,One Hundred and One Dalmatians,1961,Clyde Geronimi,Walt Disney Productions,5068,4000000.0,145000000.0,141000000.0,False
tt1343092,The Great Gatsby,2013,Baz Luhrmann,Warner Bros.,779,105000000.0,145000000.0,40000000.0,True
tt0111070,The Santa Clause,1994,John Pasquin,Walt Disney Pictures,8964,22000000.0,145000000.0,123000000.0,False
tt0343818,"I, Robot",2004,Alex Proyas,Twentieth Century Fox,2611,120000000.0,145000000.0,25000000.0,True
tt0104714,Lethal Weapon 3,1992,Richard Donner,Warner Bros.,6731,35000000.0,145000000.0,110000000.0,False
tt0232500,The Fast and the Furious,2001,Rob Cohen,Universal Pictures,1161,38000000.0,145000000.0,107000000.0,True
tt0795421,Mamma Mia!,2008,Phyllida Lloyd,Universal Pictures,1162,52000000.0,144000000.0,92000000.0,True
tt0118998,Doctor Dolittle,1998,Betty Thomas,Twentieth Century Fox,4458,72000000.0,144000000.0,72000000.0,False
tt5884052,Pokémon Detective Pikachu,2019,Rob Letterman,Warner Bros.,520,150000000.0,144000000.0,-6000000.0,True
tt1436562,Rio,2011,Carlos Saldanha,Twentieth Century Fox Animation,3440,90000000.0,144000000.0,54000000.0,False
