imdb_id,title,year,director,production_co,region_code,rank,budget_usd,us_gross
tt0415833,Hate Crime,2005,Tommy Stovall,Pasidg Productions Inc.,[US],"64,440",$500K,$41K
tt0120117,Shikari,2000,N. Chandra,Kavita Pictures,[IN],"99,553",,$41K
tt1759744,Charlie Says,2018,Mary Harron,Epic Level Entertainment,[US],"1,385",,$41K
tt1609488,Language of a Broken Heart,2011,Rocky Powell,Bridgeman Rock,[US],"144,251",$350K,$41K
tt1748043,Hell and Back Again,2011,Danfung Dennis,Roast Beef Productions,[GB],"75,250",,$41K
tt1655461,Wild Oats,2016,Andy Tennant,Wild Pictures,[US],"17,054",$10MM,$41K
tt0410818,Tying the Knot,2004,Jim de Sève,"1,049 Films",[US],"214,179",,$41K
tt2340784,The Last of the Unjust,2013,Claude Lanzmann,Synecdoche,[FR],"91,812",€2.5MM,$41K
tt1296373,The FP,2011,Brandon Trost,248 Productions,[US],"48,106",$60K,$41K
tt1572491,The Last Circus,2010,Álex de la Iglesia,Tornasol Films,[ES],"19,529",€7MM,$41K
tt5034276,The Phone,2015,Kim Bong-Joo,,,"68,234",,$41K
tt7740284,Slut in a Good Way,2018,Sophie Lorain,Amérique Film,[CA],"36,098",,$41K
tt1212007,The Dhamma Brothers,2008,Andrew Kukura,Northern Light Productions,[US],"120,664",,$40K
tt0304678,Sex Is Comedy,2002,Catherine Breillat,Arte France Cinéma,[FR],"33,910",,$40K
tt0067409,Max and the Junkmen,1971,Claude Sautet,Lira Films,[FR],"54,919",,$40K
tt1786751,CBGB,2013,Randall Miller,Unclaimed Freight Productions,[US],"10,234",$5MM,$40K
tt0095924,Pulse,1988,Paul Golding,Aspen Film Society,,"35,809",$6MM,$40K
tt0144142,Committed,2000,Lisa Krueger,Miramax,[US],"29,846",$3MM,$40K
tt0978649,Bliss,2007,Abdullah Oguz,ANS Production,[TR],"54,042",,$40K
tt1620933,Paan Singh Tomar,2012,Tigmanshu Dhulia,UTV Spotboy,[IN],"17,629",,$40K
tt1504319,Road to Nowhere,2010,Monte Hellman,Tigers Den Studios,[US],"49,819",,$40K
tt0349238,Controlled Chaos,2003,Azita Zendel,Lovestreaks Productions,[US],"469,624",,$40K
tt0397307,Yiddish Theater: A Love Story,2005,Dan Katzir,Katzir Productions,[IL],"365,939",$250K,$40K
tt2196055,Teenage,2013,Matt Wolf,Cinereach,[US],"103,295",,$40K
tt0119557,The Locusts,1997,John Patrick Kelley,Motion Picture Corporation of America (MPCA),[US],"20,773",,$40K
tt7589524,Aniara,2018,Pella Kagerman,Meta Film Stockholm,[SE],"3,201",,$40K
tt0462333,Margaret Cho: Assassin,2005,Kerry Asmussen,Cho Taussig Productions,[US],"479,002",$150K,$40K
tt4668808,What Our Fathers Did: A Nazi Legacy,2015,David Evans,Wildgaze Films,[GB],"166,628",,$40K
tt1735495,Addiction Incorporated,2011,Charles Evans Jr.,Acappella Pictures,[US],"178,299",,$40K
tt5658242,Humor Me,2017,Sam Hoffman,Fugitive Films,[US],"35,615",,$40K
tt3268850,Unrest,2017,Jennifer Brea,,,"41,589",,$40K
tt1540978,Louder Than a Bomb,2010,Greg Jacobs,Siskel/Jacobs Productions,[US],"100,894",,$40K
tt2707810,Submission,2017,Richard Levine,Mighty Engine,[US],"15,597",,$40K
tt0116439,Good Luck,1996,Richard LaBrie,East-West Film Partners,,"158,780",,$40K
tt4196832,Is That a Gun in Your Pocket?,2016,Matt Cooper,,,"54,956",,$40K
tt1012757,Loins of Punjab Presents,2007,Manish Acharya,Horn OK Please Entertainment,[IN],"264,910",,$40K
tt1480295,Killing Season,2013,Mark Steven Johnson,Millennium Films,[US],"9,177",,$40K
tt2466830,The Short Game,2013,Josh Greenbaum,Delirio Films,[US],"78,460",,$40K
tt1027658,Absurdistan,2008,Veit Helmer,Veit Helmer Filmproduktion,[DE],"68,012",,$40K
tt8116574,The Raft,2018,Marcus Lindeen,Fasad,[SE],"28,878",,$40K
tt4551318,Paradise,2016,Andrey Konchalovskiy,Production Center of Andrei Konchalovsky,[RU],"31,807",€4.6MM,$40K
tt0830570,I Can't Think Straight,2008,Shamim Sarif,Enlightenment Productions,[GB],"9,919",,$40K
tt1733525,Khodorkovsky,2011,Cyril Tuschi,LaLa Films!,[DE],"174,021",,$40K
tt1187354,Refusenik,2007,Laura Bialis,The Foundation for Documentary Projects,[US],"456,476",,$39K
tt0104783,Mac,1992,John Turturro,Macfilm productions,,"76,403",,$39K
tt0120594,B. Monkey,1998,Michael Radford,Miramax,[US],"30,826",,$39K
tt0358647,Power Trip,2003,Paul Devlin,,,"246,988",,$39K
tt4188202,Prophet's Prey,2015,Amy Berg,Imagine Entertainment,[US],"51,207",,$39K
tt1951095,Child of God,2013,James Franco,RabbitBandini Productions,[US],"25,779",,$39K
tt0363249,Father and Son,2003,Aleksandr Sokurov,Nikola Film,[RU],"52,042",,$39K
tt0054130,La Notte,1961,Michelangelo Antonioni,Nepi Film,[IT],"14,240",,$39K
tt1856109,Where Soldiers Come From,2011,Heather Courtney,,,"191,860",,$39K
tt1754367,Post Tenebras Lux,2012,Carlos Reygadas,No Dream Cinema,[MX],"19,538",,$39K
tt0480669,Timecrimes,2007,Nacho Vigalondo,Karbo Vantas Entertainment,[ES],"8,360",$2.6MM,$39K
tt2530936,The Expedition to the End of the World,2013,Daniel Dencik,Beofilm Post Production,[DK],"224,877",,$39K
tt0420952,Tell Them Who You Are,2004,Mark Wexler,Wexler's World,[US],"270,060",,$39K
tt0109731,L'Enfer,1994,Claude Chabrol,MK2 Productions,[FR],"55,516",,$39K
tt4817466,Zilla and Zoe,2017,Jessica Scalise,Scalise Pictures,[US],"89,416",,$39K
tt0498366,The Life of Reilly,2006,Frank L. Anderson,Civilian Pictures,[US],"106,641",,$39K
tt2539720,Herb & Dorothy 50X50,2013,Megumi Sasaki,,,"242,861",,$39K
tt3602422,Shed of the Dead,2019,Drew Cullingham,7DM Studios,[GB],"21,796",£1MM,$39K
tt1678051,Soldiers of Fortune,2012,Maxim Korostyshevsky,Globus-film,[RU],"31,857",$8MM,$39K
tt0074152,Small Change,1976,François Truffaut,Les Films du Carrosse,[FR],"37,550",,$39K
tt5004766,Birdboy: The Forgotten Children,2015,Pedro Rivero,Abrakan Estudio,[ES],"27,223",€1MM,$39K
tt0178988,Whiteboyz,1999,Marc Levin,Bac Films,[FR],"46,362",,$39K
tt3082854,The Commune,2016,Thomas Vinterberg,Zentropa Entertainments,[DK],"18,918",,$39K
tt1956594,Paul Williams Still Alive,2011,Stephen Kessler,,,"161,627",,$39K
tt1745686,The Wall,2012,Julian Pölsler,Coop99 Filmproduktion,[AT],"32,241",,$39K
tt0201899,A Rumor of Angels,2000,Peter O'Fallon,Cinetel Films,[US],"59,008",,$39K
tt0474622,Family Law,2006,Daniel Burman,BD Cine,[AR],"213,100",,$39K
tt2088883,Rising from Ashes,2012,T.C. Johnstone,Gratis 7 Media Group,[US],"137,979",,$39K
tt5254640,Spa Night,2016,Andrew Ahn,Nonetheless Productions,[US],"31,350",,$39K
tt6471628,Divide and Conquer: The Story of Roger Ailes,2018,Alexis Bloom,A&E IndieFilms,[US],"47,580",,$39K
tt2304583,Death by China,2012,Peter Navarro,,,"100,522",,$38K
tt6400280,Araby,2017,João Dumans,Katásia Filmes,[BR],"66,473",BRL 500K,$38K
tt1922645,The Fairy,2011,Dominique Abel,MK2 Productions,[FR],"66,039",,$38K
tt3442990,Lila & Eve,2015,Charles Stone III,A+E Studios,[US],"17,487",,$38K
tt1326954,Oh My God,2009,Peter Rodger,Rodger Pictures,[US],"98,471",$1.2MM,$38K
tt0226430,Shadow Hours,2000,Isaac H. Eaton,5150 Productions,,"79,981",,$38K
tt0442286,The Hidden Blade,2004,Yôji Yamada,Eisei Gekijo,[JP],"31,711",,$38K
tt5718290,Germans & Jews,2016,Janina Quint,,,"235,276",,$38K
tt1699158,The Legend of Pale Male,2009,Frederic Lilien,Birdjail Productions,[US],"433,215",,$38K
tt4566780,Gray Matter,2018,Greg A. Sager,Indican Pictures,[US],"58,459",,$38K
tt0368745,Girlhood,2003,Liz Garbus,,,"70,015",,$38K
tt0828065,Moondance Alexander,2007,Michael Damian,Riviera Films,[US],"57,514",,$38K
tt2495118,Ip Man: The Final Fight,2013,Herman Yau,National Arts Films Production,[CN],"17,198",,$38K
tt5120042,I Am the Blues,2015,Daniel Cross,Eye Steel Film,[CA],"211,027",,$38K
tt6255478,The Heart of Nuba,2016,Kenneth A. Carlson,Carlson Films,[US],"125,420",,$38K
tt2296747,Come What May,2015,Christian Carion,Nord-Ouest Films,[FR],"50,851",,$38K
tt0308595,Monsieur N.,2003,Antoine de Caunes,Canal+,[FR],"115,810",€16MM,$38K
tt1683519,Wagner & Me,2010,Patrick McGrady,British Broadcasting Corporation (BBC),[GB],"222,131",,$38K
tt1386683,A Somewhat Gentle Man,2010,Hans Petter Moland,Paradox Spillefilm,[NO],"34,367",,$38K
tt2005276,Mumia: Long Distance Revolutionary,2012,Stephen Vittoria,Street Legal Cinema,[US],"258,139",$250K,$38K
tt8549902,Oolong Courtyard: KungFu School,2018,Yen-Ping Chu,,,"91,340",,$38K
tt4372240,78/52: Hitchcock's Shower Scene,2017,Alexandre O. Philippe,Exhibit A Pictures,[US],"38,182",,$38K
tt5078134,A Woman's Life,2016,Stéphane Brizé,TS Productions,[FR],"69,626",,$38K
tt0120491,Welcome to Woop Woop,1997,Stephan Elliott,Goldwyn Entertainment Company,,"34,124",,$38K
tt0835802,Krystal,2017,William H. Macy,Dorian Media,[GB],"15,350",,$38K
tt0374639,Incident at Loch Ness,2004,Zak Penn,Eden Rock Media,[US],"38,630",$1.4MM,$37K
tt6412864,On the Beach at Night Alone,2017,Sang-soo Hong,Jeonwonsa Film,[KR],"21,027",,$37K
tt0102829,Salmonberries,1991,Percy Adlon,Pelemele Film,[DE],"63,729",,$37K
tt1462411,Big Sur,2013,Michael Polish,3311 Productions,[US],"27,290",,$37K
tt5475022,School Life,2016,Neasa Ní Chianáin,Gris Medio,[ES],"84,814",,$37K
tt2637378,Match,2014,Stephen Belber,Permut Presentations,[US],"31,965",,$37K
tt0258761,Last Resort,2000,Pawel Pawlikowski,BBC Films,[GB],"38,867",,$37K
tt1797487,Savannah,2013,Annette Haywood-Carter,Unclaimed Freight Productions,[US],"35,875",$5MM,$37K
tt0365675,The Red Baron,2008,Nikolai Müllerschön,Niama Film,[DE],"16,600",€18MM,$37K
tt0443465,Before We Go,2014,Chris Evans,G4 Productions,[US],"4,419",,$37K
tt3374966,The Mafia Kills Only in Summer,2013,Pif,Wildside,[IT],"29,230",,$37K
tt7870578,Girls vs Gangsters,2018,Barbara Wong Chun-Chun,Acutance Pictures Corporation of China,[CN],"42,929",,$37K
tt0233315,Benjamin Smoke,2000,Jem Cohen,C-Hundred Film Corporation,[US],"210,999",,$37K
tt1553659,Breath,2017,Simon Baker,Gran Via Productions,[US],"11,953",,$37K
tt7064498,Return of the Hero,2018,Laurent Tirard,JD Prod,[FR],"19,159",,$37K
tt0112777,Dadetown,1995,Russ Hexter,Big Ol' Productions,,"264,274",,$37K
tt1258120,Army of Crime,2009,Robert Guédiguian,Agat Films & Cie,[FR],"48,878",,$37K
tt5032364,The Quiet One,2019,Oliver Murray,My Accomplice,[GB],"48,701",,$37K
tt0244709,Pavilion of Women,2001,Ho Yim,Beijing Film Studio,[CN],"83,308",$5MM,$37K
tt0073076,Grey Gardens,1975,Ellen Hovde,Portrait Films,[US],"10,824",,$37K
tt1893256,Redemption,2013,Steven Knight,Lionsgate,[US],"5,699",$20MM,$37K
tt0255309,Kurukshetra,2000,Mahesh Manjrekar,,,"132,967",,$37K
tt0201485,The Body,2001,Jonas McCord,Avalanche Films,[US],"34,277",$30MM,$37K
tt0486051,Wind Chill,2007,Gregory Jacobs,Blueprint Pictures,[GB],"13,009",$6MM,$37K
tt1086216,Uncertainty,2008,Scott McGehee,,,"44,155",,$37K
tt6210160,Searching for Ingmar Bergman,2018,Margarethe von Trotta,C-Films,[DE],"70,166",,$37K
tt0452039,Mind Game,2004,Masaaki Yuasa,Studio 4°C,[JP],"23,855",,$37K
tt1385824,13B: Fear Has a New Address,2009,Vikram K. Kumar,Reliance Big Pictures,[IN],"20,847",,$37K
tt1588398,Sleeping Beauty,2011,Julia Leigh,Screen Australia,[AU],"1,980",AUD 3MM,$37K
tt0783681,Paper Dolls,2006,Tomer Heymann,Claudius Films,[IL],"253,589",,$37K
tt9327584,For Those Who Don't Read Me,2018,Yan Giroux,micro_scope,[CA],"202,458",,$37K
tt0061473,La Chinoise,1967,Jean-Luc Godard,Anouchka Films,[FR],"18,294",,$36K
tt0057490,The Servant,1963,Joseph Losey,Springbok Productions,[GB],"15,160",,$36K
tt6207878,"No Date, No Signature",2017,Vahid Jalilvand,Mehr Taha Studio,[IR],"25,957",,$36K
tt0027478,The Crime of Monsieur Lange,1936,Jean Renoir,Films Obéron,[FR],"106,841",,$36K
tt0810768,Been Rich All My Life,2006,Heather MacDonald,Toots Crackin Productions,[US],"236,239",,$36K
tt5246328,How to Let Go of the World: and Love All the Things Climate Can't Change,2016,Josh Fox,International WOW Company,[US],"139,720",$1.6MM,$36K
tt3605418,Knock Knock,2015,Eli Roth,Black Bear Pictures,[US],314,$2.5MM,$36K
tt2294729,Mansome,2012,Morgan Spurlock,Warrior Poets,[US],"43,583",,$36K
tt7124090,The Sower,2017,Marine Francen,Les Films du Worso,[FR],"46,978",,$36K
tt7336470,Buñuel in the Labyrinth of the Turtles,2018,Salvador Simó,Sygnatia,[ES],"36,764",€1.8MM,$36K
tt1247640,District 13: Ultimatum,2009,Patrick Alessandrin,EuropaCorp,[FR],"16,007",€12MM,$36K
tt2364949,Touchy Feely,2013,Lynn Shelton,,,"41,397",,$36K
tt0327643,Dirty Love,2005,John Asher,Big Screen Entertainment Group,[US],"12,119",,$36K
tt0035753,Le Corbeau,1943,Henri-Georges Clouzot,Continental Films,[FR],"34,203",,$36K
tt0347369,Jiminy Glick in Lalawood,2004,Vadim Jean,Gold Circle Films,[US],"28,195",,$36K
tt2022441,"Kill Me, Deadly",2015,Darrett Sanders,Kill Me Deadly LLC,[US],"55,930",,$36K
tt3569356,Not Cool,2014,Shane Dawson,Point Park University,[US],"32,867",$800K,$36K
tt5862902,Yardie,2018,Idris Elba,Warp Films,[GB],"18,515",,$36K
tt3962848,Welcome to Leith,2015,Michael Beach Nichols,The Cinemart,[US],"53,472",,$36K
tt0392465,Mozart and the Whale,2005,Petter Næss,Big City Pictures,[US],"35,478",$12MM,$36K
tt1716772,The Inbetweeners Movie,2011,Ben Palmer,Film4,[GB],"5,040",£3.5MM,$36K
tt5910344,The House of Tomorrow,2017,Peter Livolsi,Superlative Films,[US],"19,156",,$36K
tt5851904,The Big Bad Fox and Other Tales,2017,Patrick Imbert,Folivari,[FR],"27,095",$3MM,$36K
tt6235786,The Road Movie,2016,Dmitrii Kalashnikov,Eight and A Half Studio,[RU],"86,861",,$36K
tt1783232,Conquest 1453,2012,Faruk Aksoy,Aksoy Film,[TR],"25,351",$18,$36K
tt0354578,Fighting Words,2007,E. Paul Edwards,Fighting Words Productions LLC,[US],"158,203",$2.5MM,$36K
tt1748158,Paul Goodman Changed My Life,2011,Jonathan Lee,JSL Films,[US],"404,963",,$36K
tt1974254,Far Out Isn't Far Enough: The Tomi Ungerer Story,2012,Brad Bernstein,Corner of the Cave Media,[US],"227,263",,$36K
tt0344796,After Freedom,2002,Vahe Babaian,After Freedom Presentations,,"291,046",,$36K
tt0780492,Canvas,2006,Joseph Greco,LMG Pictures,[US],"67,012",$1.5MM,$36K
tt0360216,The Year of the Yao,2004,Adam Del Deo,Endgame Entertainment,[US],"148,462",,$36K
tt0022100,M,1931,Fritz Lang,Nero-Film AG,[DE],"4,446",,$36K
tt1337193,Guy and Madeline on a Park Bench,2009,Damien Chazelle,,,"26,497",$60K,$36K
tt3462002,Finders Keepers,2015,Bryan Carberry,Firefly Theater & Films,[US],"49,902",,$36K
tt0314039,The Event,2003,Thom Fitzgerald,Arkanjel Productions,[CA],"84,841",,$36K
tt4080768,Summertime,2015,Catherine Corsini,Chaz Productions,[FR],"6,279",€4.8MM,$35K
tt0031514,Le Jour Se Leve,1939,Marcel Carné,Productions Sigma,[FR],"55,747",,$35K
tt1105355,Growing Up Smith,2015,Frank Lotito,Brittany House Pictures,[US],"34,720",$2MM,$35K
tt2018086,Camille Claudel 1915,2013,Bruno Dumont,3B Productions,[FR],"27,508",€3.2MM,$35K
tt2123342,Underdogs,2013,Doug Dearth,Media Service Corporation,[US],"85,152",$2.5MM,$35K
tt5840448,Rat Film,2016,Theo Anthony,Memory,[US],"69,513",,$35K
tt7909444,Ága,2018,Milko Lazarov,Red Carpet,[BG],"44,218",,$35K
tt0101481,Bloodfist III: Forced to Fight,1992,Oley Sassone,Concorde Pictures,[US],"126,335",,$35K
tt0058203,That Man from Rio,1964,Philippe de Broca,Les Films Ariane,[FR],"23,759",,$35K
tt0377556,"Goodbye, Dragon Inn",2003,Ming-liang Tsai,Homegreen Films,[TW],"31,879",,$35K
tt1535110,When Harry Tries to Marry,2011,Nayan Padrai,108 Productions,[US],"60,370",,$35K
tt2296404,Tai Chi 2: The Hero Rises,2012,Stephen Fung,Huayi Brothers & Taihe Film Investment,[CN],"87,520",$8.5MM,$35K
tt0400234,Black Friday,2004,Anurag Kashyap,Mid Day Multimedia Limited,[IN],"10,650",,$35K
tt1198122,Bon Jovi: Lost Highway - The Concert,2007,,,,"338,354",,$35K
tt0968760,Our City Dreams,2008,Chiara Clemente,Di San Luca Films,[US],"336,823",,$35K
tt0138537,Man of the Century,1999,Adam Abraham,Jubilee Pictures Corporation,[US],"81,845",,$35K
tt0342275,A Decade Under the Influence,2003,Ted Demme,Constant Communication,[US],"66,924",,$35K
tt0384573,Swimmers,2005,Doug Sadler,Damage Control Productions,[US],"120,642",,$35K
tt3566788,Songs My Brothers Taught Me,2015,Chloé Zhao,Film Independent,[US],"29,954",,$35K
tt2313896,Beneath the Harvest Sky,2013,Aron Gaudet,Sunny Side Up Films,[US],"41,667",,$35K
tt3723828,This Ain't No Mouse Music,2013,Maureen Gosling,Sage Blossom Productions,[US],"338,944",,$35K
tt2091935,Mr. Right,2015,Paco Cabezas,Amasia Entertainment,[US],594,$8MM,$35K
tt1605782,Comic-Con Episode IV: A Fan's Hope,2011,Morgan Spurlock,Mutant Enemy,[US],"94,126",$1.5MM,$35K
tt2244901,I Give It a Year,2013,Dan Mazer,StudioCanal,[FR],"10,769",,$35K
tt0326148,Showboy,2002,Lindy Heymann,here! Films,[US],"125,536",$300K,$35K
tt0335351,Little Lili,2003,Claude Miller,Les Films de la Boissière,[FR],"71,623",,$35K
tt4532818,Sophie and the Rising Sun,2016,Maggie Greenwald,Sophie Film,[US],"39,152",,$35K
tt0054407,Le Trou,1960,Jacques Becker,Filmsonor,[FR],"19,845",,$35K
tt1906443,Orchestra of Exiles,2012,Josh Aronson,Aronson Film Associates,[US],"193,377",,$35K
tt7057306,That Summer,2017,Göran Olsson,Story AB,[SE],"61,518",,$35K
tt1504429,Hideaway,2009,François Ozon,Eurowide Film Production,[FR],"42,364",,$35K
tt2859246,Rakuen Tsuiho: Expelled from Paradise,2014,Seiji Mizushima,Graphinica,[JP],"39,648",,$35K
tt6777170,24 Frames,2017,Abbas Kiarostami,Abbas Kiarostami Productions,,"28,800",,$34K
tt3204012,Tiger & Bunny: The Rising,2014,Yoshitomo Yonetani,Asatsu-DK,[JP],"121,696",,$34K
tt1450321,Filth,2013,Jon S. Baird,Steel Mill Pictures,[GB],"4,205",$5MM,$34K
tt3066630,The Forbidden Room,2015,Guy Maddin,Phi,[CA],"25,467",,$34K
tt3835612,Holy Hell,2015,Ryan LaPlante,Rogues Gallery Productions,[CA],"73,309",,$34K
tt1856057,Phantom Boy,2015,Jean-Loup Felicioli,Folimage,[FR],"50,090",,$34K
tt1702429,Eisenstein in Guanajuato,2015,Peter Greenaway,Submarine,[NL],"30,537",€2.5MM,$34K
tt2961890,Rocks in My Pockets,2014,Signe Baumane,Rocks In My Pockets,[US],"90,621",,$34K
tt7125774,Ballon,2018,Michael Herbig,herbX Film,[DE],"7,080",€10,$34K
tt0283469,Martin & Orloff,2002,Lawrence Blume,Tashmoo Productions,[US],"130,463",,$34K
tt3680410,Last Cab to Darwin,2015,Jeremy Sims,Last Cab Productions,[AU],"50,665",AUD 4MM,$34K
tt8659948,Love Live! Sunshine!! The School Idol Movie: Over The Rainbow,2019,Kazuo Sakai,Bandai Namco Arts,[JP],"64,438",,$34K
tt4457344,Dave Made a Maze,2017,Bill Watterson,Butter Stories,[BZ],"23,229",,$34K
tt0914845,Familiar Strangers,2008,Zackary Adler,Cavalier Films,[US],"203,339",$1MM,$34K
tt5973508,Gosanja: Dae-dong-yeo Ji-do,2016,Woo-Suk Kang,Cinema Service,[KR],"189,752",,$34K
tt1796503,Hit So Hard,2011,P. David Ebersole,The Ebersole Hughes Company,[US],"128,738",,$34K
tt1646958,The Autobiography of Nicolae Ceausescu,2010,Andrei Ujica,ICON production,[RO],"116,892",,$34K
tt6628102,The Wild Pear Tree,2018,Nuri Bilge Ceylan,Detailfilm,[DE],"6,451",,$34K
tt1223411,Bert Stern: Original Madman,2011,Shannah Laumeister Stern,Magic Film Productions,[US],"209,721",,$34K
tt5722516,Maui,2017,Brian Kohne,Hawaii Cinema,[US],"60,772",,$34K
tt6423998,Killer Unicorn,2018,Drew Bolton,Mattioli Productions,[US],"78,461",$150K,$34K
tt0230783,Signs & Wonders,2000,Jonathan Nossiter,Goatworks Films,,"139,785",,$34K
tt2238050,White Bird in a Blizzard,2014,Gregg Araki,Desperate Pictures,[US],"11,014",,$34K
tt2328922,It Felt Like Love,2013,Eliza Hittman,Bay Bridge Productions Inc.,[US],"14,410",,$34K
tt0790627,Brief Interviews with Hideous Men,2009,John Krasinski,Salty Features,[US],"16,573",,$34K
tt0064990,Mississippi Mermaid,1969,François Truffaut,Les Films du Carrosse,[FR],"24,651",$1.6MM,$34K
tt0143261,Friends & Lovers,1999,George Haas,C.E.O. Films,[US],"41,808",,$34K
tt0262076,The Turandot Project,2000,Allan Miller,Alternate Current,,"356,493",,$34K
tt1355623,Bluebeard,2009,Catherine Breillat,Flach Film,[FR],"35,463",$2.4MM,$33K
tt1413493,Making the Boys,2011,Crayton Robey,4th Row Films,[US],"78,563",,$33K
tt5186236,Afterimage,2016,Andrzej Wajda,Akson Studio,[PL],"28,283",,$33K
tt2516274,The Winding Stream,2014,Beth Harrington,Beth Harrington Productions,[US],"197,493",,$33K
tt0474361,Sisters in Law,2005,Florence Ayisi,Vixen Films (I),[GB],"123,080",,$33K
tt2451742,Running from Crazy,2013,Barbara Kopple,,,"122,283",,$33K
tt0351299,Blind Shaft,2003,Yang Li,Bronze Age Films,[HK],"79,767",,$33K
tt3289728,Equals,2015,Drake Doremus,Freedom Media,[US],"6,971",$16MM,$33K
tt0420291,Keane,2004,Lodge Kerrigan,Canary Films,[US],"33,197",$850K,$33K
tt1464580,Stake Land,2010,Jim Mickle,Glass Eye Pix,[US],"12,455",$650K,$33K
tt0273300,Life: A User's Manual,2001,Joel Hopkins,Eureka Pictures,,"151,945",$1MM,$33K
tt2309224,Big Bad Wolves,2013,Aharon Keshales,United Channel Movies,[IL],"22,418",,$33K
tt1093836,Berlin,2007,Julian Schnabel,Waterboy Productions,[US],"90,421",,$33K
tt0388213,Loverboy,2005,Kevin Bacon,Bigel / Mailer Films,[US],"22,517",,$33K
tt1239285,Around a Small Mountain,2009,Jacques Rivette,Pierre Grise Productions,[FR],"99,542",,$33K
tt6207096,Wasted! The Story of Food Waste,2017,Anna Chai,Zero Point Zero Production Inc.,[US],"81,557",,$33K
tt0454864,The Last Winter,2006,Larry Fessenden,Antidote Films (I),[US],"11,542",$5MM,$33K
tt3596382,Love & Taxes,2015,Jacob Kornbluth,Bad Co. Films,[US],"225,731",,$33K
tt1848826,American Teacher,2011,Vanessa Roth,,,"149,165",,$33K
tt0120001,Behind the Lines,1997,Gillies MacKinnon,British Broadcasting Corporation (BBC),[GB],"41,255",,$33K
tt5112578,Super Dark Times,2017,Kevin Phillips,Ways & Means,[US],"7,775",,$33K
tt0301050,Bolivia,1999,Israel Adrián Caetano,Fundación PROA,[AR],"80,003",,$33K
tt1291549,Meet Monica Velour,2010,Keith Bearden,Gilbert Films,[US],"36,103",$5MM,$33K
tt0067454,Multiple Maniacs,1970,John Waters,Dreamland,,"27,487",$5K,$33K
